name,lat,lng
Hollis Crossroads,33.5231,-85.6437
Cadwell,32.3396,-83.042
Fielding,41.8127,-112.1173
Tumalo,44.1561,-121.328
Mosier,45.685,-121.3951
Washington,35.0582,-97.4923
Sierra Blanca,31.1835,-105.3395
Greensburg,37.6049,-99.2895
Adams,36.5828,-87.0651
Red River,36.7041,-105.4064
Riviera,27.2993,-97.7997
Elmwood,44.78,-92.1491
Waterproof,31.8073,-91.3861
Airport Drive,37.1405,-94.5162
Bloomingdale,42.3833,-85.959
Klemme,43.0097,-93.6013
Juniata,40.5903,-98.5069
Benham,36.9652,-82.9544
Vermontville,42.627,-85.0249
Seneca Gardens,38.2272,-85.6773
Delleker,39.8102,-120.4968
Seaboard,36.4907,-77.442
Altheimer,34.3241,-91.8481
Bedford Park,41.7669,-87.7915
Onley,37.6915,-75.718
Oakville,46.8403,-123.2337
Oretta,30.5289,-93.4391
Alba,37.2372,-94.4176
Kosse,31.307,-96.6292
Hardin,39.2676,-93.8313
Sabattus,44.121,-70.107
Weston,41.2033,-73.3788
Ennis,45.3462,-111.7319
Reynolds,41.3319,-90.6723
Brent,35.364,-94.788
Lake Benton,44.2642,-96.2891
Brevig Mission,65.3413,-166.4953
Cascade,43.6599,-88.007
Maplesville,32.7867,-86.8783
Motley,37.0657,-79.3474
New Lothrop,43.1168,-83.9693
Bancroft,43.2929,-94.2175
Kirkwood,40.8678,-90.7483
Caneyville,37.4241,-86.4906
Epps,32.6038,-91.4814
Lometa,31.2168,-98.3924
Paxton,30.9746,-86.3099
Center Point,31.2524,-92.2099
Bendersville,39.9815,-77.2494
Bobtown,39.7603,-79.9848
Piltzville,46.8582,-113.8591
Butler,38.7877,-84.372
Cerrillos Hoyos,18.0656,-66.5687
Cinco Bayou,30.4222,-86.6096
Sharpsburg,39.4577,-77.7496
Margaretville,42.1458,-74.6503
Presque Isle Harbor,45.3226,-83.4858
Iron River,46.5671,-91.4069
Tamaroa,38.1364,-89.2293
Glorieta,35.584,-105.7629
Ravensdale,47.3589,-121.9781
Wabasso,44.4025,-95.2554
Carlisle,35.5042,-95.0323
Smithville,34.068,-88.3983
Linnell Camp,36.3089,-119.2225
Bainbridge,39.7615,-86.8112
Lincoln Park,32.8674,-84.3348
Findlay,39.5223,-88.7546
Foxworth,31.2385,-89.8828
Mariaville Lake,42.8252,-74.1287
La Paloma-Lost Creek,27.7195,-97.7392
Udall,37.3889,-97.1177
LaMoure,46.3574,-98.2966
Oakley,42.2417,-113.8824
Meriden,39.1897,-95.568
Hewlett Neck,40.6246,-73.6981
South Hills,46.5564,-111.9975
Courtland,38.3329,-121.557
Sunray,34.4112,-97.9602
Murray,41.0413,-93.9488
Grindstone,40.0219,-79.8231
Dauberville,40.4606,-75.9983
La Puerta,26.3468,-98.7505
Marshall,35.7973,-82.6818
Pennsbury Village,40.4283,-80.1011
Crab Orchard,37.4627,-84.5067
Taylorsville,39.2964,-85.9502
Malta,39.6515,-81.864
Jerome,40.2136,-78.9809
Oak Ridge,32.6478,-96.2596
Hickory,40.2957,-80.3052
Lakeport,43.1072,-82.4937
Laura,39.9952,-84.4083
Thompsontown,40.5658,-77.2361
Pine Haven,44.3534,-104.8104
Jefferson,42.6043,-96.5661
State Line,31.436,-88.4738
Derby Center,44.9549,-72.1361
Manns Harbor,35.894,-75.7737
Grand River,41.7418,-81.2846
Sedley,36.7753,-76.9862
Pinckard,31.3173,-85.543
Attica,37.2426,-98.2276
Ririe,43.6323,-111.7716
Damascus,36.6326,-81.7891
Coolidge,31.0113,-83.866
Sullivan,43.0118,-88.5903
Yemassee,32.6733,-80.8515
Goose Creek Lake,37.9828,-90.3408
Laurel Heights,39.457,-75.2235
Friendship,35.9084,-89.2414
Gilbertown,31.8663,-88.3075
Los Ebanos,26.4114,-98.9185
Ventura,43.1282,-93.462
Lewis Run,41.87,-78.6588
Hoyt,39.2493,-95.708
Van Buren,41.1387,-83.6494
Fort White,29.9224,-82.7135
Hillman,45.0648,-83.8974
Cold Springs,38.7465,-120.8738
Milo,41.2892,-93.4403
Lake View,34.3405,-79.1664
Lake Petersburg,39.9831,-89.8652
Brenda,33.6721,-113.9379
Camp Douglas,43.9197,-90.2697
Midland,39.5896,-78.9486
Unionville,43.6538,-83.4671
Jackson,36.3901,-77.4193
Elliott,34.1087,-80.1703
Shoshoni,43.2381,-108.1068
Cedarville,42.3757,-89.6362
Hershey,41.1602,-100.9985
McIntyre,32.8466,-83.2011
The Cliffs Valley,35.1458,-82.4481
Canada de los Alamos,35.5927,-105.8597
Minto,48.2924,-97.373
Mocanaqua,41.1407,-76.1367
Washburn,42.4111,-92.2685
Hendricks,44.5084,-96.427
Cedar Vale,37.1061,-96.5018
Masthope,41.5155,-75.0257
Quentin,40.283,-76.4363
Como,41.7662,-89.7657
Unionville,40.9423,-79.9613
Fleming,40.6821,-102.8396
Isle,46.1389,-93.4592
Junction City,33.0073,-92.7224
Amagansett,40.9841,-72.1329
Pleasant Ridge,37.5939,-86.9935
Goshen,39.2325,-84.1532
Chelyan,38.1958,-81.4928
Ivanhoe,36.8428,-80.9683
Napi Headquarters,36.6505,-108.2145
Hoffman,45.8345,-95.787
Zephyr Cove,39.0082,-119.9307
Neapolis,41.4905,-83.8747
Las Croabas,18.3695,-65.6293
Penn,40.3293,-79.642
Ridgeway,42.9986,-89.993
Ranier,48.6065,-93.353
Meridian Station,32.5484,-88.609
Edgewood,42.6442,-91.4024
Rock Creek,41.6604,-80.8543
Woodson,34.538,-92.2211
Onyx,35.6839,-118.2102
Ariton,31.5978,-85.7131
Plankinton,43.7155,-98.4837
Quiogue,40.8202,-72.628
Dodge City,34.0445,-86.8853
New London,35.4348,-80.2198
Gainesville,36.6063,-92.4245
Mountain View,35.0995,-98.7497
Blende,38.247,-104.5714
Kenefick,30.1069,-94.8502
Gibson,34.7595,-79.6069
Martin,32.0982,-93.2193
Mackinaw City,45.7751,-84.7479
McCartys Village,35.0614,-107.6634
Big Stone Gap East,36.8785,-82.7444
Selawik,66.5988,-159.9995
Rainbow City,33.8731,-109.9763
Norwalk,43.8342,-90.6269
Cashiers,35.1066,-83.0971
Kiowa,34.723,-95.9025
Olustee,34.5477,-99.4241
Milnor,46.2604,-97.4575
High Shoals,35.3957,-81.2048
Jonesport,44.5338,-67.6152
Elsah,38.9541,-90.3553
Maybee,42.0125,-83.5096
Williamsburg,33.1158,-107.2951
Rich Creek,37.3831,-80.8203
Mount Vernon,44.4169,-119.1132
Ochelata,36.6021,-95.9725
Keystone,41.9995,-92.1982
Latimer,42.763,-93.3658
Bay View,48.487,-122.4628
Suttons Bay,44.98,-85.6506
Kanopolis,38.7081,-98.1581
Howells,41.7241,-97.0043
Davenport,35.7094,-96.7645
The Lakes,44.1359,-95.7083
Circle City,33.8149,-112.581
Freeport,42.7642,-85.316
Hemingford,42.3214,-103.0754
Garibaldi,45.5607,-123.9112
Holton,39.0752,-85.3847
Wayland,37.4508,-82.7996
West Logan,39.538,-82.4286
Elysian,44.2067,-93.6764
Ashford,46.7551,-122.0143
Paa-Ko,35.1998,-106.3337
Hana,20.772,-156.0107
Round Top,42.2616,-74.0284
Wickett,31.5673,-103.006
Fall River Mills,41.0069,-121.4401
Emlenton,41.1806,-79.7073
Fultonville,42.9463,-74.3704
Millington,41.5623,-88.6024
Sankertown,40.4714,-78.5919
Parkway Village,38.2113,-85.7381
Rhine,31.9891,-83.2
Eldorado,39.9044,-84.6752
Clearbrook,47.6962,-95.4293
North Freedom,43.459,-89.8603
North Powder,45.03,-117.9205
Humboldt,43.6447,-97.0745
Potwin,37.9385,-97.0184
Pasadena Park,38.711,-90.2974
Middleburg,38.9715,-77.7429
Poplar,46.5828,-91.7836
Dixon,36.1886,-105.8784
West Farmington,41.391,-80.974
Shindler,43.4676,-96.6354
Finley,36.0357,-89.4799
Asharoken,40.9381,-73.3816
Surfside Beach,28.9559,-95.2836
Buchanan Lake Village,30.8565,-98.4378
Malott,48.2918,-119.6955
Pittman Center,35.7595,-83.3886
Lake Tanglewood,35.057,-101.7817
Fox Chase,38.046,-85.6911
Sandy Level,36.5645,-79.7276
Santa Clara,29.5911,-98.1614
Alex,34.9228,-97.7763
Hatfield,37.903,-87.2219
Battle Lake,46.285,-95.7186
Lake Park,46.8839,-96.0989
Turner,44.2581,-70.258
Randall,46.0887,-94.5007
Junction City,38.5774,-89.1258
Bantam,41.7247,-73.2422
Augusta,40.2307,-90.95
Maple Rapids,43.1077,-84.6898
Midway,33.2958,-104.4518
Pavo,30.9597,-83.738
Cedarville,38.6623,-76.819
Melba,43.3726,-116.5322
Custer City,35.6638,-98.8869
Palmyra,40.7057,-96.3922
Stanton,35.4613,-89.4012
Moulton,40.6856,-92.6763
Mooringsport,32.6824,-93.9605
Keithsburg,41.1004,-90.9353
Dalton City,39.7169,-88.807
Gallaway,35.3272,-89.608
Tigerton,44.7409,-89.0459
Ash Fork,35.2171,-112.4913
Montfort,42.9697,-90.4331
Denmark,40.7385,-91.3381
Jefferson,38.3702,-81.771
Lakota,48.0429,-98.3468
Smiths Grove,37.0503,-86.2083
Saltillo,35.3821,-88.2396
Yah-ta-hey,35.6291,-108.7927
Viola,43.507,-90.6735
Roche Harbor,48.6079,-123.1347
Tuxedo Park,41.2007,-74.206
Fuller Acres,35.3023,-118.9143
South Vienna,39.9294,-83.6138
Holdingford,45.7304,-94.4714
Biwabik,47.555,-92.3234
Holiday Hills,42.2978,-88.2292
Grand Ridge,41.2361,-88.831
Chaumont,44.0676,-76.1302
Burke,31.2345,-94.7665
Glidden,29.6976,-96.5907
Alapaha,31.3832,-83.2237
Clarks Hill,40.2472,-86.7243
Cash,34.6197,-79.8895
Rossiter,40.899,-78.9355
Dawson,39.853,-89.4619
Seven Mile Ford,36.8139,-81.6309
Sheatown,41.1938,-76.0188
Perdido,31.0034,-87.6323
Walkerville,46.0366,-112.5396
Brighton,41.1747,-91.8212
Oceanville,39.4774,-74.4569
Woodland,36.3306,-77.2149
Takilma,42.0409,-123.6223
Hindman,37.335,-82.9819
Golden City,37.3931,-94.0942
Kiowa,39.3436,-104.458
Morningside,32.861,-104.3971
Greenville,40.1336,-120.9454
Martinsville,39.3227,-83.8116
Foxfield,39.5881,-104.7857
Titusville,40.3087,-74.8767
Mountain View,39.7748,-105.0567
Secretary,38.6081,-75.947
Blue Ridge Summit,39.7256,-77.4688
Metamora,41.7113,-83.9056
Arabi,31.8282,-83.7302
Woodlawn,38.3283,-89.0345
Salisbury,39.7535,-79.0844
Ramblewood,40.7238,-77.9432
Pateros,48.0536,-119.8995
Avon,40.662,-90.4352
Dalzell,41.3559,-89.1763
Fort Jones,41.6086,-122.8409
Allison Gap,36.8998,-81.7869
Happy,34.7416,-101.8572
Bailey's Prairie,29.1527,-95.4977
Freedom Plains,41.6695,-73.7974
The University of Virginia's College at Wise,36.9734,-82.5573
East Orosi,36.5481,-119.2599
Mettawa,42.2445,-87.9197
Trufant,43.3172,-85.3528
Sunfield,42.7612,-84.9952
Marion Heights,40.8036,-76.4643
Nankin,40.914,-82.2856
Neotsu,44.9944,-123.9783
Pettit,35.765,-94.9693
Maryland Park,38.8889,-76.9077
White Plains,33.7603,-85.688
Collins,32.1794,-82.1103
Toomsboro,32.8225,-83.0826
Saluda,35.2375,-82.3469
Hopeland,40.2337,-76.2615
Lahoma,36.3874,-98.0908
Stebbins,63.4705,-162.2599
El Duende,36.0738,-106.1269
Cobb,38.8356,-122.723
Hawk Run,40.9228,-78.2042
Alta,39.2138,-120.8033
Pangburn,35.4261,-91.8394
Doyline,32.525,-93.4118
Lovilia,41.1349,-92.908
Rome,42.9823,-88.6389
Goldfield,42.7356,-93.9179
Tranquillity,36.648,-120.2526
Miracle Valley,31.3829,-110.1485
Tivoli,28.4608,-96.8915
Felton,39.857,-76.5611
Hazleton,42.6178,-91.9057
Roper,35.8786,-76.617
Kirtland,36.7502,-108.3588
Newell,40.0749,-79.8903
Millstone,37.1638,-82.7495
Old Fort,35.6305,-82.1777
East Vandergrift,40.5973,-79.563
Millville,39.3925,-84.6528
Mora,35.9634,-105.3312
St. Joseph,31.9203,-91.24
Laddonia,39.243,-91.6431
Ravenna,37.6871,-83.9502
Sugar City,38.2328,-103.6633
South Wilmington,41.1745,-88.2795
Tamms,37.2416,-89.2713
Cumming,41.4876,-93.7595
Homeworth,40.8357,-81.0649
Woods Bay,48.0083,-114.0613
Trimble,36.202,-89.1879
Meadow View Addition,43.6233,-96.7023
St. Libory,38.3634,-89.7135
Carlisle Barracks,40.2101,-77.173
Roxie,31.5077,-91.0711
Hermansville,45.7093,-87.6079
Horseshoe Bend,32.5752,-97.8782
Boissevain,37.2809,-81.3802
Barnes Lake,43.1792,-83.3002
Garber,36.4367,-97.581
Mount Victory,40.5338,-83.5211
Victor,38.1385,-121.1987
Menlo,34.4835,-85.4776
Hartville,37.2502,-92.512
Oakland,41.9506,-75.6095
Moapa Town,36.6925,-114.6356
Wall,43.9914,-102.2422
Troy,38.0018,-86.7991
Hemlock,42.7938,-77.6073
Winchester,44.1982,-88.6599
Pettus,28.6156,-97.8121
Hamler,41.2281,-84.0355
Fincastle,37.5006,-79.8749
Bairdford,40.6279,-79.8813
Crooked Creek,33.2616,-83.2679
Lytle Creek,34.2499,-117.5044
Mamanasco Lake,41.3189,-73.5253
Bakersville,36.0154,-82.1582
Irvington,38.4386,-89.1602
Riverside,30.8472,-95.3984
Spring Valley,39.6102,-84.007
Brownsville,43.6993,-91.2824
Lester,37.7349,-81.3014
Wessington Springs,44.0805,-98.5712
White Haven,48.3478,-115.516
Kevil,37.0842,-88.8829
Peterstown,37.3991,-80.795
Berlin,34.1862,-86.7473
Clayton,34.5856,-95.3561
Bowersville,34.373,-83.0838
Como,33.0601,-95.4757
Mount Savage,39.6966,-78.8768
Lidgerwood,46.0738,-97.1451
Silverton,37.8107,-107.6649
Island,37.4432,-87.1473
Lake Seneca,41.6695,-84.6516
Witt,39.2539,-89.3488
Buford,34.748,-80.6285
Foreston,45.7321,-93.7095
Toomsuba,32.4267,-88.51
Honeoye,42.7885,-77.5125
Old Forge,43.706,-74.9722
Retreat,32.0507,-96.4787
Wauneta,40.4164,-101.3766
Nassawadox,37.4762,-75.8591
Dumont,42.7522,-92.9736
Clarkrange,36.1857,-85.0096
Bruno,37.688,-81.8737
Green Spring,38.3163,-85.6137
Clayhatchee,31.2434,-85.7136
Ellendale,43.8727,-93.2993
Kachemak,59.6745,-151.4363
Encore at Monroe,40.3197,-74.4663
Verona,36.9631,-93.7936
Paul Smiths,44.4341,-74.2533
South Seaville,39.1825,-74.7575
Soso,31.7536,-89.2759
Rollingstone,44.0993,-91.8187
Clarksburg,39.5059,-83.1542
Matthews,36.7584,-89.5688
Glenville,43.5734,-93.2809
Clarkson,41.7234,-97.1215
New Market,39.9527,-86.9214
Benzonia,44.6161,-86.0989
Paukaa,19.7625,-155.0931
La Rue,40.578,-83.3821
Grafton,38.9764,-90.4258
Hide-A-Way Hills,39.6551,-82.466
McDonald Chapel,33.519,-86.9385
Roscoe,40.0782,-79.8642
Cape Colony,36.0211,-76.5815
Fairview,45.4583,-123.7927
Conway,37.5057,-92.8312
East Dailey,38.7795,-79.8911
Vienna,32.6093,-92.6481
Appling,33.5588,-82.3183
Jay,30.9504,-87.1523
Wartrace,35.5253,-86.3301
East Williston,29.3883,-82.4165
Burden,37.3151,-96.7554
Polonia,44.5756,-89.4118
Saxtons River,43.139,-72.5102
Grayson,32.0492,-92.1116
Dongola,37.3599,-89.1654
Magnolia,37.45,-85.7401
Bancroft,44.3093,-89.5073
Four Lakes,47.5576,-117.5818
Austin,41.6373,-78.0903
Indian Lake Estates,27.7988,-81.3563
Hanover,39.8934,-96.8753
Mountain City,30.0392,-97.8915
Clarktown,38.8498,-82.9085
Hudson,41.5318,-85.084
Evansville,46.0062,-95.6869
Clyde,38.0253,-122.028
Roosevelt Estates,33.6201,-110.9997
Rockvale,38.3644,-105.1646
Seven Mile,39.4858,-84.5523
Trail,42.6567,-122.8135
Fields Landing,40.7249,-124.2177
Pueblo Nuevo,27.4939,-99.3099
Duncan,41.3904,-97.4928
Tekonsha,42.0964,-84.9903
Rockleigh,41.0026,-73.9327
Graniteville,44.1463,-72.4818
Ridgeville,40.292,-85.0285
Blacklake,35.0497,-120.5387
Eagle Bend,46.1643,-95.0341
Shippenville,41.251,-79.4626
Catawba,35.7095,-81.0668
Jamestown,41.4843,-80.437
Elkhart,41.7939,-93.5241
Fairmount,40.0456,-87.8293
Mechanicsville,41.9545,-71.8851
Stoutsville,39.6049,-82.8235
Union,42.2316,-88.5448
Mott,46.3744,-102.3189
Oak Run,40.9635,-90.1331
Upper Santan Village,33.1152,-111.7419
Warwick,31.8298,-83.9206
Bodega,38.3488,-122.9711
Nesco,39.638,-74.6954
Bassett,42.5826,-99.5367
Avoca,38.9172,-86.5556
Delaware Water Gap,40.975,-75.1392
Boston,37.6039,-75.8437
Waikoloa Beach Resort,19.9279,-155.8704
Alda,40.8666,-98.468
East Freedom,40.3552,-78.4305
Huntington,44.3501,-117.2668
Ocean View,39.1932,-74.7373
Webster,45.8798,-92.3628
North Rose,43.1872,-76.8863
Nittany,40.9947,-77.5521
Edgeley,46.3625,-98.7126
Leonardville,39.3642,-96.8596
Braymer,39.5905,-93.7961
New Florence,40.379,-79.0751
Candlewood Orchards,41.4728,-73.4381
Artemus,36.8351,-83.8413
Cankton,30.3455,-92.113
Remington,39.2288,-84.3223
Carnelian Bay,39.2336,-120.0764
Brooklyn,38.6542,-90.1679
Alhambra,38.8878,-89.7362
Lakehead,40.9007,-122.3924
Throckmorton,33.182,-99.1797
Meadville,31.472,-90.8931
Peeples Valley,34.2773,-112.7653
Pink Hill,35.0562,-77.7436
Cynthiana,38.1872,-87.7086
Corinna,44.9223,-69.2628
Saxton,40.2127,-78.247
Lewistown,40.0848,-91.8136
Clay,38.4662,-81.0813
Georgetown,42.479,-111.3639
Murrayville,39.5817,-90.2518
Kirtland Hills,41.6362,-81.3192
Browns Valley,45.5947,-96.8327
Welch,36.8743,-95.0946
New Summerfield,31.9807,-95.115
Lowry City,38.1401,-93.7275
Hill City,43.9337,-103.5694
Parker's Crossroads,35.7894,-88.3905
Carolina Meadows,35.8597,-79.0179
North High Shoals,33.8271,-83.5014
Chula Vista,28.6563,-99.8077
Bloomingburg,41.5519,-74.4436
Norphlet,33.3198,-92.6619
Mallow,37.7676,-79.9702
Neshanic,40.5043,-74.7175
Caddo Valley,34.1898,-93.0679
Town of Pines,41.6882,-86.9518
Arley,34.0885,-87.2075
Saluda,37.6053,-76.5938
Fairfield,35.8407,-94.6061
San Luis,37.2025,-105.4225
Lemitar,34.1551,-106.9122
Albert City,42.7816,-94.9491
Nisqually Indian Community,47.0164,-122.6725
Rock Ridge,41.0345,-73.6484
Merrillan,44.4488,-90.834
St. Paul,37.5186,-95.1742
Scottsville,37.8064,-78.4919
Center,47.1149,-101.2977
Eek,60.2164,-162.0331
Stephen,48.4524,-96.8763
Rauchtown,41.1261,-77.2364
Gauley Bridge,38.1681,-81.2039
Mappsville,37.8435,-75.5686
Mount Morris,39.7342,-80.0755
Leary,33.469,-94.219
Clara,31.5831,-88.6916
Port Trevorton,40.6924,-76.894
Nina,26.2811,-98.581
Graceville,45.5686,-96.4372
Canal Lewisville,40.299,-81.8402
Mamers,35.416,-78.939
Kirkersville,39.95,-82.5985
Kingsville,41.8869,-80.6771
Kennard,39.9054,-85.5222
Paragonah,37.8853,-112.7707
Montcalm,37.3516,-81.2513
Pecan Hill,32.4907,-96.7813
Dearing,33.4149,-82.3852
Round Rock,36.5044,-109.4616
Garden City,34.015,-86.7493
Walden,40.7316,-106.2814
Big Water,37.0729,-111.6608
Gaston,45.4348,-123.1449
Warm Springs,32.887,-84.6781
Wolsey,44.4105,-98.4738
Fleming-Neon,37.1953,-82.7048
Chalfant,40.4101,-79.8387
De Valls Bluff,34.7861,-91.4608
Upper Marlboro,38.8153,-76.7514
Bettsville,41.244,-83.2338
Lawndale,35.4142,-81.563
Britton,41.9877,-83.8304
Big Stone City,45.2985,-96.4657
Algoma,34.1788,-89.0336
Kurten,30.7895,-96.2758
Aroma Park,41.0788,-87.8011
Llewellyn Park,40.7895,-74.2415
Middleville,43.1384,-74.9707
Millry,31.6256,-88.319
Launiupoko,20.8541,-156.6424
Mineral,38.0068,-77.9061
McCool Junction,40.744,-97.6007
Lattimer,40.9929,-75.9607
Jasper,36.0124,-93.1874
New Seabury,41.5689,-70.4812
Woodruff,45.8946,-89.6912
Stagecoach,30.1438,-95.7079
Briny Breezes,26.509,-80.0542
Cherry Valley,35.4028,-90.7536
Boomer,38.149,-81.28
Gilmore City,42.7268,-94.4368
Riverview,36.9326,-82.4846
Pippa Passes,37.3342,-82.8733
Ansley,41.2863,-99.3825
Hot Springs,47.6091,-114.6705
Lattimore,35.3153,-81.6602
Rule,33.1819,-99.8933
Verndale,46.3969,-95.0125
Motley,46.3349,-94.6423
Glen Park,44.0016,-75.9548
Santa Maria,26.0767,-97.8465
Honduras,18.1412,-66.2004
Maricopa Colony,33.3626,-112.2267
Calpella,39.2323,-123.197
Greenwood,30.8727,-85.1612
Swink,38.0141,-103.6283
Santa Maria,18.271,-65.6623
Shakertowne,37.694,-89.8674
Effingham,39.5228,-95.3969
Rangeley,44.9643,-70.6467
Whitesville,37.683,-86.8701
Knapp,44.9514,-92.0769
Gould,33.9872,-91.5641
Minor Hill,35.0424,-87.1654
Godley,41.2385,-88.2452
Rhinecliff,41.922,-73.9439
Strawn,32.551,-98.4979
Dana,39.8072,-87.4945
Somerville,34.4679,-86.7909
McDonald,35.1088,-84.9853
Unionville,39.8977,-75.7304
Cookstown,40.0446,-74.5547
Porter,35.8684,-95.5159
Big Thicket Lake Estates,30.4874,-94.7679
Green Mountain Falls,38.9344,-105.0238
East Ellijay,34.676,-84.4761
Mandaree,47.7358,-102.6756
Edgerton,39.5023,-94.6296
Fontanelle,41.2901,-94.5602
D'Hanis,29.3305,-99.2753
Haysi,37.2151,-82.2931
Osmond,42.6777,-110.9408
Clio,34.5791,-79.5461
Jamesport,39.9749,-93.8029
Hustonville,37.4784,-84.8151
Kellogg,41.7181,-92.9072
Yankeetown,29.0334,-82.7326
New Hebron,31.7332,-89.9833
Deep Run,35.1415,-77.7162
Canton,38.3857,-97.4303
Herreid,45.8378,-100.0748
Timber Lakes,40.4733,-111.2533
Miller,37.2148,-93.8405
Hay Springs,42.6833,-102.6897
Rowlesburg,39.3483,-79.6764
Lakewood Village,33.1379,-96.9751
Paradise Heights,28.6237,-81.5439
Elaine,34.3087,-90.8533
Ducor,35.8927,-119.047
Carlsbad,31.6112,-100.6406
Hatley,33.9773,-88.4184
Green City,40.2639,-92.9563
Hardin,36.7651,-88.3023
Lovelady,31.1279,-95.4456
Ashley,46.0347,-99.3736
Linn,26.5662,-98.1298
West Valley,42.4037,-78.6115
Eighty Four,40.1777,-80.1303
Jacumba,32.6278,-116.1826
Star Prairie,45.1975,-92.5321
Lamont,42.5986,-91.6404
Blythe,33.3011,-82.2025
Albion,42.1125,-92.9886
Bell Buckle,35.5908,-86.3538
Coward,33.9721,-79.749
Beaverdale,40.3242,-78.7014
Havre North,48.5632,-109.6713
Coyle,35.9568,-97.2396
Selby,45.5057,-100.0329
Andover,41.6066,-80.5686
Antonito,37.0762,-106.0104
Deer Creek,40.6293,-89.3313
Charleston,35.2862,-84.7611
Keystone,39.5901,-105.9383
Lake Hughes,34.6832,-118.4588
Leawood,37.0333,-94.4948
Hester,30.0277,-90.771
Tannersville,42.1936,-74.135
Limestone,36.3143,-95.7477
East Randolph,42.1693,-78.952
Markleville,39.9763,-85.6168
Taylor,33.0998,-93.4618
North Salem,39.86,-86.6437
Macksville,37.9572,-98.9689
St. Edward,41.5716,-97.8612
Wausa,42.4978,-97.5393
Oak Park,32.3822,-82.3153
Kingman,39.9664,-87.2782
Chiloquin,42.5764,-121.8677
Glen St. Mary,30.2752,-82.1604
Fair Play,37.6331,-93.5769
Penns Creek,40.8631,-77.0562
Floyd,36.9118,-80.3184
Flat,31.3093,-97.6242
Max Meadows,36.9798,-80.9678
Ellsworth,40.1073,-80.0214
Alexis,35.3968,-81.119
Stewart,44.7236,-94.4869
Republic,41.125,-83.0167
Darby,46.0231,-114.1787
Port Gibson,43.0334,-77.1569
Willow Valley,34.9296,-114.6159
Fessenden,47.6494,-99.6267
Sulphur Rock,35.7517,-91.5003
Mulford,39.4063,-107.1661
Eulonia,31.5254,-81.432
St. John,47.0915,-117.5887
Brandon,45.9663,-95.5946
Ocheyedan,43.4182,-95.5366
Loa,38.4037,-111.6454
New Boston,41.1698,-90.9998
Callaway,41.2915,-99.9203
Parker School,48.2468,-109.7341
Red Mesa,36.9664,-109.3828
Arnett,36.1345,-99.7727
Bowdens,35.0579,-78.1128
Milroy,39.4982,-85.4675
Rolling Hills,42.9035,-105.8434
Paradise Park,37.0062,-122.0425
Mohall,48.7661,-101.5169
Thurston,39.8451,-82.5532
Continental Courts,40.8705,-77.8658
Wingo,36.6422,-88.7395
Lilesville,34.9675,-79.9845
Blandinsville,40.554,-90.8683
Denver,40.8647,-86.0772
Murdo,43.8893,-100.7142
Hungry Horse,48.3843,-114.0652
Ridge Spring,33.8453,-81.6617
Metamora,42.9422,-83.2897
Valle Hill,18.3953,-65.894
Blucksberg Mountain,44.3593,-103.4538
Metompkin,37.7671,-75.6054
Adena,40.2166,-80.8762
Bennington,39.0334,-97.5932
Seabrook,41.5831,-70.4992
Vayas,18.0541,-66.5858
Clarks Grove,43.7617,-93.3286
Standing Pine,32.6749,-89.4529
Scalp Level,40.2495,-78.8442
Lucerne,43.7136,-108.1873
Pleasant Hope,37.465,-93.2743
